Online,Venue,yes_rsvp_count,Duration Minutes,int,Entry Fee,meta_category.name,members,Group,Pro,Duration Hours,Datetime,EDT,
YES,Online,10,60,4,FREE,Tech,159,GC Agile Community of Enablement,NO,1.0,08-04-20 13:00,13:00:00,
NO,Klipfolio Inc.,55,120,8,FREE,Tech,1214,SaaS Ottawa,NO,2.0,04-03-20 18:00,18:00:00,
YES,Online,63,90,6,FREE,Tech,1214,SaaS Ottawa,NO,1.5,17-04-20 15:00,15:00:00,
NO,Ottawa Public Library - Main,36,90,6,FREE,Tech,1402,The Ottawa WordPress Group,YES,1.5,08-01-20 18:00,18:00:00,
NO,Ottawa Public Library - Main,31,90,6,FREE,Tech,1402,The Ottawa WordPress Group,YES,1.5,05-02-20 18:00,18:00:00,
NO,Ottawa Public Library - Main,31,90,6,FREE,Tech,1402,The Ottawa WordPress Group,YES,1.5,04-03-20 18:00,18:00:00,
NO,Ottawa Public Library - Main,19,90,6,FREE,Tech,1402,The Ottawa WordPress Group,YES,1.5,01-04-20 18:00,18:00:00,
NO,Ottawa Public Library - Main,16,90,6,FREE,Tech,1402,The Ottawa WordPress Group,YES,1.5,08-04-20 18:00,18:00:00,
NO,Mulligans,27,180,12,FREE,Tech,323,CapCHI,NO,3.0,21-01-20 18:00,18:00:00,
NO,Mulligans,58,180,12,FREE,Tech,323,CapCHI,NO,3.0,18-02-20 18:00,18:00:00,
YES,Online,75,120,8,FREE,Tech,323,CapCHI,NO,2.0,07-04-20 18:00,18:00:00,
NO,Microsoft Canada Co,1,120,8,FREE,Tech,204,Microsoft Tech Talks - Ottawa,NO,2.0,23-01-20 12:00,12:00:00,
NO,RA Centre,20,90,6,FREE,Tech,526,IET  Ottawa Local Network,NO,1.5,23-01-20 19:30,19:30:00,
NO,RA Centre,28,90,6,FREE,Tech,526,IET  Ottawa Local Network,NO,1.5,20-02-20 19:30,19:30:00,
YES,Online,11,120,8,FREE,Tech,526,IET  Ottawa Local Network,NO,2.0,23-04-20 19:00,19:00:00,
NO,uOttawa - Demarais Building,46,150,10,FREE,Tech,688,Data for Good - Ottawa,NO,2.5,14-01-20 19:00,19:00:00,
NO,The Balmoral,5,240,16,FREE,Tech,688,Data for Good - Ottawa,NO,4.0,02-02-20 10:00,10:00:00,
NO,"uOttawa - Desmarais Building (Room 4165, 4th Floor)",38,120,8,FREE,Tech,688,Data for Good - Ottawa,NO,2.0,11-02-20 19:00,19:00:00,
NO,Ottawa U - Desmarais building DMS 7170 (7th floor),50,120,8,FREE,Tech,688,Data for Good - Ottawa,NO,2.0,10-03-20 19:00,19:00:00,
NO,14th Floor in Shopify,47,120,8,FREE,Tech,706,Write The Docs YOW (Ottawa),NO,2.0,25-02-20 18:00,18:00:00,
YES,Online,47,120,8,FREE,Tech,706,Write The Docs YOW (Ottawa),NO,2.0,31-03-20 18:00,18:00:00,
YES,Online,37,120,8,FREE,Tech,706,Write The Docs YOW (Ottawa),NO,2.0,28-04-20 18:00,18:00:00,
NO,900 Lady Ellen Pl,34,120,8,FREE,Tech,671,Canada DevOps Community of Practice -Ottawa Chapter,NO,2.0,16-01-20 18:00,18:00:00,
NO,900 Lady Ellen Pl,40,120,8,FREE,Tech,671,Canada DevOps Community of Practice -Ottawa Chapter,NO,2.0,13-02-20 18:00,18:00:00,
NO,900 Lady Ellen Pl,37,120,8,FREE,Tech,671,Canada DevOps Community of Practice -Ottawa Chapter,NO,2.0,19-03-20 18:00,18:00:00,
NO,Ottawa,37,120,8,FREE,Tech,671,Canada DevOps Community of Practice -Ottawa Chapter,NO,2.0,16-04-20 18:00,18:00:00,
NO,Cora's Breakfast and Lunch ,14,120,8,FREE,Tech,271,WoSEC Ottawa: Women of Security,NO,2.0,26-01-20 10:30,10:30:00,
NO,Cora's Breakfast and Lunch ,18,180,12,FREE,Tech,271,WoSEC Ottawa: Women of Security,NO,3.0,23-02-20 10:30,10:30:00,
,,3,240,16,FREE,Tech,271,WoSEC Ottawa: Women of Security,NO,4.0,25-02-20 08:00,08:00:00,
,,1,120,8,FREE,Tech,271,WoSEC Ottawa: Women of Security,NO,2.0,25-02-20 15:00,15:00:00,
NO,Rebel.com,8,300,20,FREE,Tech,340,GDG Cloud - Ottawa,YES,5.0,18-03-20 16:00,16:00:00,
YES,Online,21,90,6,FREE,Tech,340,GDG Cloud - Ottawa,YES,1.5,22-04-20 18:00,18:00:00,
YES,Online,21,60,4,FREE,Tech,1880,Ottawa Tech Talks Meetup,NO,1.0,23-04-20 19:00,19:00:00,
NO,Makerspace North,4,180,12,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,3.0,05-01-20 15:00,15:00:00,
NO,Makerspace North,11,180,12,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,3.0,12-01-20 15:00,15:00:00,
NO,Makerspace North,12,180,12,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,3.0,19-01-20 15:00,15:00:00,
NO,Makerspace North,7,180,12,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,3.0,26-01-20 15:00,15:00:00,
NO,Makerspace North,3,180,12,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,3.0,01-02-20 11:00,11:00:00,
NO,Jock Turcot University Centre (UCU),4,120,8,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,2.0,02-02-20 11:00,11:00:00,
NO,Makerspace North,8,180,12,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,3.0,08-02-20 11:30,11:30:00,
NO,Makerspace North,2,180,12,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,3.0,11-02-20 18:30,18:30:00,
NO,Makerspace North,1,180,12,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,3.0,14-02-20 18:30,18:30:00,
NO,Makerspace North,7,180,12,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,3.0,16-02-20 15:00,15:00:00,
NO,Makerspace North,5,180,12,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,3.0,25-02-20 18:30,18:30:00,
NO,Makerspace North,10,180,12,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,3.0,01-03-20 15:00,15:00:00,
NO,Makerspace North,6,180,12,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,3.0,15-03-20 15:00,15:00:00,
YES,Online,6,120,8,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,2.0,29-03-20 15:00,15:00:00,
YES,Online,6,120,8,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,2.0,05-04-20 15:00,15:00:00,
YES,Online,20,120,8,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,2.0,12-04-20 15:00,15:00:00,
YES,Online,12,120,8,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,2.0,19-04-20 14:00,14:00:00,
YES,Online,12,120,8,FREE,Tech,340,Ottawa Autonomous Vehicle Group (OAVG),NO,2.0,25-04-20 13:00,13:00:00,
NO,10 Brewer Hunt Way,28,120,8,FREE,Tech,610,Ottawa PHP Meetup,NO,2.0,22-01-20 19:00,19:00:00,
NO,10 Brewer Hunt Way,26,120,8,FREE,Tech,610,Ottawa PHP Meetup,NO,2.0,26-02-20 19:00,19:00:00,
NO,10 Brewer Hunt Way,12,120,8,FREE,Tech,610,Ottawa PHP Meetup,NO,2.0,25-03-20 19:00,19:00:00,
YES,Online,23,120,8,FREE,Tech,610,Ottawa PHP Meetup,NO,2.0,22-04-20 19:00,19:00:00,
YES,Online,11,120,8,FREE,Tech,610,Ottawa PHP Meetup,NO,2.0,29-04-20 19:00,19:00:00,
NO,Shopify (6th floor),13,120,8,FREE,Tech,471,Ottawa-Gatineau CocoaHeads,NO,2.0,09-01-20 19:00,19:00:00,
NO,Shopify (6th floor),17,120,8,FREE,Tech,471,Ottawa-Gatineau CocoaHeads,NO,2.0,13-02-20 19:00,19:00:00,
YES,Online,12,120,8,FREE,Tech,471,Ottawa-Gatineau CocoaHeads,NO,2.0,09-04-20 19:00,19:00:00,
NO,Bluebird Coffee,16,180,12,FREE,Tech,439,Ottawa Computing Group,NO,3.0,10-01-20 18:00,18:00:00,
NO,Bluebird Coffee,4,180,12,FREE,Tech,439,Ottawa Computing Group,NO,3.0,17-01-20 18:00,18:00:00,
NO,Bluebird Coffee,8,180,12,FREE,Tech,439,Ottawa Computing Group,NO,3.0,24-01-20 18:00,18:00:00,
NO,Starbucks,6,180,12,FREE,Tech,439,Ottawa Computing Group,NO,3.0,31-01-20 18:00,18:00:00,
NO,Starbucks,2,180,12,FREE,Tech,439,Ottawa Computing Group,NO,3.0,07-02-20 18:00,18:00:00,
NO,Starbucks,3,180,12,FREE,Tech,439,Ottawa Computing Group,NO,3.0,14-02-20 18:00,18:00:00,
NO,Starbucks,4,180,12,FREE,Tech,439,Ottawa Computing Group,NO,3.0,21-02-20 18:00,18:00:00,
NO,Starbucks,2,180,12,FREE,Tech,439,Ottawa Computing Group,NO,3.0,28-02-20 18:00,18:00:00,
NO,Starbucks,6,180,12,FREE,Tech,439,Ottawa Computing Group,NO,3.0,06-03-20 18:00,18:00:00,
NO,Starbucks,5,180,12,FREE,Tech,439,Ottawa Computing Group,NO,3.0,13-03-20 18:00,18:00:00,
YES,Online,6,100,7,FREE,Tech,62,Ottawa Apache Kafka Meetup by Confluent,NO,1.7,31-03-20 18:20,18:20:00,
YES,Online,3,100,7,FREE,Tech,62,Ottawa Apache Kafka Meetup by Confluent,NO,1.7,08-04-20 18:20,18:20:00,
,,2,60,4,FREE,Tech,38,Ottawa Talend User Group,YES,1.0,11-03-20 12:00,12:00:00,
NO,SITE Building uOttawa,10,90,6,FREE,Tech,247,Digital Twins for Health,NO,1.5,22-01-20 18:00,18:00:00,
NO,SITE Building uOttawa,9,90,6,FREE,Tech,247,Digital Twins for Health,NO,1.5,19-02-20 18:00,18:00:00,
NO,Ottawa,1,60,4,PAID,Tech,247,Digital Twins for Health,NO,1.0,02-03-20 12:00,12:00:00,
NO,Ottawa,1,60,4,FREE,Tech,247,Digital Twins for Health,NO,1.0,09-03-20 12:00,12:00:00,
NO,Ottawa,1,60,4,FREE,Tech,247,Digital Twins for Health,NO,1.0,16-03-20 12:00,12:00:00,
NO,Ottawa,8,90,6,FREE,Tech,247,Digital Twins for Health,NO,1.5,18-03-20 18:00,18:00:00,
NO,Ottawa,4,60,4,FREE,Tech,247,Digital Twins for Health,NO,1.0,23-03-20 12:00,12:00:00,
NO,Ottawa,4,60,4,FREE,Tech,247,Digital Twins for Health,NO,1.0,30-03-20 12:00,12:00:00,
NO,Ottawa,5,60,4,FREE,Tech,247,Digital Twins for Health,NO,1.0,06-04-20 12:00,12:00:00,
YES,Online,2,45,3,FREE,Tech,247,Digital Twins for Health,NO,0.8,06-04-20 18:00,18:00:00,
NO,Ottawa,7,60,4,FREE,Tech,247,Digital Twins for Health,NO,1.0,13-04-20 12:00,12:00:00,
YES,Online,7,90,6,FREE,Tech,247,Digital Twins for Health,NO,1.5,15-04-20 18:00,18:00:00,
NO,Ottawa,4,60,4,FREE,Tech,247,Digital Twins for Health,NO,1.0,20-04-20 12:00,12:00:00,
NO,Ottawa,6,60,4,FREE,Tech,247,Digital Twins for Health,NO,1.0,27-04-20 12:00,12:00:00,
NO,Bayview Yards,4,120,8,FREE,Tech,12,Women in Blockchain Canada,NO,2.0,06-03-20 19:00,19:00:00,
NO,Microsoft Canada (Ottawa),25,120,8,FREE,Tech,491,Ottawa Microsoft Modern Workplace,NO,2.0,28-01-20 17:00,17:00:00,
NO,Microsoft Canada (Ottawa),17,120,8,FREE,Tech,491,Ottawa Microsoft Modern Workplace,NO,2.0,25-02-20 17:00,17:00:00,
,,22,60,4,FREE,Tech,491,Ottawa Microsoft Modern Workplace,NO,1.0,19-03-20 12:00,12:00:00,
YES,Online,21,90,6,FREE,Tech,491,Ottawa Microsoft Modern Workplace,NO,1.5,21-04-20 17:00,17:00:00,
NO,Coldfront Labs Inc.,5,120,8,FREE,Tech,266,DrupalYOW,NO,2.0,16-01-20 17:30,17:30:00,
NO,162 Metcalfe St,5,120,8,FREE,Tech,266,DrupalYOW,NO,2.0,20-02-20 17:30,17:30:00,
YES,Online,5,120,8,FREE,Tech,266,DrupalYOW,NO,2.0,16-04-20 17:30,17:30:00,
NO,234 Laurier Ave W,84,120,8,FREE,Tech,469,Data Driven Ottawa {DDO} A Data Science Event,NO,2.0,30-01-20 18:00,18:00:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
,,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
,,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
,,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean SportsPlex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,09-02-20 13:30,13:30:00,
NO,Nepean Sports Plex,1,120,8,FREE,Tech,5,Bio Electronic Medical Technology,NO,2.0,22-02-20 13:30,13:30:00,
NO,Shopify (6th floor),57,150,10,FREE,Tech,133,Slack Platform Community: Ottawa,YES,2.5,28-01-20 18:00,18:00:00,
,,3,0,0,FREE,Tech,104,OHUG - Ottawa Hashicorp User Group,YES,0.0,20-02-20 04:00,04:00:00,
NO,Tehama.io,34,120,8,FREE,Tech,149,CS/CX Ottawa,NO,2.0,13-02-20 11:30,11:30:00,
YES,Online,13,90,6,FREE,Tech,149,CS/CX Ottawa,NO,1.5,17-04-20 15:00,15:00:00,
NO,Iversoft,9,120,8,FREE,Tech,131,Women in Data Canada (WiDCan),NO,2.0,28-01-20 18:00,18:00:00,
NO,Deloitte,49,120,8,FREE,Tech,1347,Product Hunt Ottawa,NO,2.0,12-03-20 18:00,18:00:00,
NO,Integra Networks - IT Business Solutions,1,120,8,FREE,Tech,50,Integra Networks — IT Business Solutions,NO,2.0,29-01-20 11:00,11:00:00,
NO,Integra Networks - IT Business Solutions,1,120,8,FREE,Tech,50,Integra Networks — IT Business Solutions,NO,2.0,26-02-20 11:00,11:00:00,
NO,SurveyMonkey,75,120,8,FREE,Tech,1208,DevOps Ottawa,NO,2.0,15-01-20 19:00,19:00:00,
NO,Shopify,124,120,8,FREE,Tech,381,ProductTank Ottawa,NO,2.0,19-02-20 17:30,17:30:00,
NO,Zoom,80,105,7,FREE,Tech,381,ProductTank Ottawa,NO,1.8,18-03-20 17:45,17:45:00,
NO,Shopify,72,90,6,FREE,Tech,381,ProductTank Ottawa,NO,1.5,22-04-20 17:30,17:30:00,
NO,Collab Space,7,120,8,FREE,Tech,407,Blockchain & Bitcoin Ottawa,NO,2.0,12-02-20 19:00,19:00:00,
NO,Ashton Brew Pub,5,180,12,FREE,Tech,407,Blockchain & Bitcoin Ottawa,NO,3.0,04-03-20 18:30,18:30:00,
NO,Ottawa Public Library - Carlingwood,25,150,10,FREE,Tech,172,C++ Ottawa,NO,2.5,03-02-20 18:00,18:00:00,
YES,Online,5,60,4,FREE,Tech,172,C++ Ottawa,NO,1.0,31-03-20 19:00,19:00:00,
NO,Starbucks,3,180,12,FREE,Tech,130,NSCoder Ottawa,NO,3.0,28-01-20 19:00,19:00:00,
NO,Starbucks,1,180,12,FREE,Tech,130,NSCoder Ottawa,NO,3.0,25-02-20 19:00,19:00:00,
NO,Klipfolio Inc.,30,90,6,FREE,Tech,341,a11yYOW - Ottawa Digital Accessibility and Inclusive Design,NO,1.5,24-01-20 16:00,16:00:00,
NO,Tooth and Nail Brewing Company,6,120,8,FREE,Tech,28,Canadian DevRel,NO,2.0,21-01-20 18:00,18:00:00,
NO,McLean's Pub,10,120,8,FREE,Tech,28,Canadian DevRel,NO,2.0,27-02-20 17:00,17:00:00,
NO,47 Rue Clarence St,25,120,8,FREE,Tech,143,Byward Market Technology Meetup,NO,2.0,22-01-20 17:30,17:30:00,
NO,47 Rue Clarence St,26,120,8,FREE,Tech,143,Byward Market Technology Meetup,NO,2.0,19-02-20 17:30,17:30:00,
NO,Natural Resources Canada,26,120,8,FREE,Tech,61,Ottawa Synthetic Intelligence Forum,YES,2.0,25-02-20 13:30,13:30:00,
,,2,59,4,FREE,Tech,10,AIIM Ottawa Meetup Group,NO,1.0,31-01-20 23:00,23:00:00,
,,1,1,0,FREE,Tech,10,AIIM Ottawa Meetup Group,NO,0.0,14-02-20 23:58,23:58:00,
YES,Online,2,60,4,FREE,Tech,10,AIIM Ottawa Meetup Group,NO,1.0,22-04-20 15:00,15:00:00,
NO,IBM,68,120,8,FREE,Tech,466,Ottawa Artificial Intelligence & Deep Learning,YES,2.0,25-02-20 18:00,18:00:00,
,,24,60,4,FREE,Tech,466,Ottawa Artificial Intelligence & Deep Learning,YES,1.0,26-03-20 12:00,12:00:00,
,,18,60,4,FREE,Tech,466,Ottawa Artificial Intelligence & Deep Learning,YES,1.0,02-04-20 14:00,14:00:00,
YES,Online,22,60,4,FREE,Tech,466,Ottawa Artificial Intelligence & Deep Learning,YES,1.0,28-04-20 12:00,12:00:00,
NO,COLLABÜRO,73,120,8,FREE,Tech,654,Ottawa AWS User Group,NO,2.0,23-01-20 18:00,18:00:00,
NO,Invest Ottawa,226,120,8,FREE,Tech,4511,Machine Learning & Artificial Intelligence Ottawa,NO,2.0,07-01-20 19:00,19:00:00,
NO,Invest Ottawa,215,120,8,FREE,Tech,4511,Machine Learning & Artificial Intelligence Ottawa,NO,2.0,25-02-20 19:00,19:00:00,
NO,bitHeads Head Office,4,120,8,FREE,Tech,456,Ottawa Unity User Group (OUUG),NO,2.0,05-02-20 19:00,19:00:00,
NO,bitHeads Head Office,3,120,8,FREE,Tech,456,Ottawa Unity User Group (OUUG),NO,2.0,04-03-20 19:00,19:00:00,
,,34,120,8,FREE,Tech,1784,"Ottawa Ruby,  we <3 programming",NO,2.0,15-01-20 18:00,18:00:00,
,,48,120,8,FREE,Tech,1784,"Ottawa Ruby,  we <3 programming",NO,2.0,19-02-20 18:00,18:00:00,
NO,SurveyMonkey,113,120,8,FREE,Tech,2922,Ottawa Python Authors Group,YES,2.0,30-01-20 19:30,19:30:00,
,,12,180,12,FREE,Tech,1752,"Data, Cloud and AI in Ottawa",YES,3.0,10-04-20 12:00,12:00:00,
NO,CollabSpace,1,120,8,FREE,Tech,274,Blockchain Ottawa,NO,2.0,12-02-20 19:00,19:00:00,
NO,Ashton Brew Pub,2,180,12,FREE,Tech,274,Blockchain Ottawa,NO,3.0,04-03-20 18:30,18:30:00,
NO,The Highlander Pub,19,120,8,FREE,Tech,853,Open Source Nerds and Nachos,NO,2.0,07-02-20 17:00,17:00:00,
NO,The Highlander Pub,9,120,8,FREE,Tech,853,Open Source Nerds and Nachos,NO,2.0,06-03-20 17:00,17:00:00,
NO,The Blurry Pixel ,7,240,16,FREE,Tech,368,DEF CON 613,NO,4.0,07-01-20 18:00,18:00:00,
NO,The Blurry Pixel ,15,240,16,FREE,Tech,368,DEF CON 613,NO,4.0,04-02-20 18:00,18:00:00,
NO,The Blurry Pixel ,14,240,16,FREE,Tech,368,DEF CON 613,NO,4.0,03-03-20 18:00,18:00:00,
NO,The Blurry Pixel ,3,240,16,FREE,Tech,368,DEF CON 613,NO,4.0,07-04-20 18:00,18:00:00,
NO,Collab Space,3,120,8,FREE,Tech,405,Tokens - the Ottawa Crypto Monetary Meetup,NO,2.0,12-02-20 19:00,19:00:00,
NO,Ashton Brew Pub,3,180,12,FREE,Tech,405,Tokens - the Ottawa Crypto Monetary Meetup,NO,3.0,04-03-20 18:30,18:30:00,
NO,Bayview Yards,135,150,10,FREE,Tech,2321,Internet of Things Ottawa Meetup,NO,2.5,15-01-20 18:00,18:00:00,
NO,L-SPARK,80,135,9,FREE,Tech,2321,Internet of Things Ottawa Meetup,NO,2.3,20-02-20 18:00,18:00:00,
NO,L-SPARK,45,135,9,FREE,Tech,2321,Internet of Things Ottawa Meetup,NO,2.3,24-03-20 18:00,18:00:00,
YES,Online,82,105,7,FREE,Tech,2321,Internet of Things Ottawa Meetup,NO,1.8,08-04-20 18:00,18:00:00,
,,82,120,8,FREE,Tech,2705,Ottawa JavaScript,NO,2.0,09-01-20 18:30,18:30:00,
,,97,120,8,FREE,Tech,2705,Ottawa JavaScript,NO,2.0,13-02-20 19:00,19:00:00,
,,119,120,8,FREE,Tech,2705,Ottawa JavaScript,NO,2.0,09-04-20 19:00,19:00:00,
NO,515 Legget Dr,11,120,8,FREE,Tech,95,Ottawa Atlassian User Group + ACE,NO,2.0,18-02-20 18:30,18:30:00,
YES,Online,4,120,8,FREE,Tech,95,Ottawa Atlassian User Group + ACE,NO,2.0,15-04-20 18:00,18:00:00,
NO,Shopify,13,120,8,FREE,Tech,151,Ottawa Scala Enthusiasts,NO,2.0,13-01-20 18:00,18:00:00,
NO,Shopify,14,120,8,FREE,Tech,151,Ottawa Scala Enthusiasts,NO,2.0,18-02-20 18:00,18:00:00,
,,1,240,16,FREE,Family,46,Mama Love <3,NO,4.0,31-01-20 17:30,17:30:00,
,,1,120,8,FREE,Family,46,Mama Love <3,NO,2.0,27-02-20 18:30,18:30:00,
,,8,120,8,FREE,Family,649,Ottawa Swap Meet,NO,2.0,19-01-20 12:30,12:30:00,
NO,Unitarian House Of Ottawa,16,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,07-01-20 18:30,18:30:00,
NO,Clocktower Brew Pub Westboro,17,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,09-01-20 18:30,18:30:00,
NO,Unitarian House Of Ottawa,24,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,28-01-20 18:30,18:30:00,
NO,Mayfair Theatre,37,180,12,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,3.0,01-02-20 15:00,15:00:00,
NO,The Senate Tavern on Bank,15,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,01-02-20 18:00,18:00:00,
NO,"Royal Oak(Laurier) , downstairs",23,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,13-02-20 18:30,18:30:00,
NO,The Royal Oak - Bank at Gloucester,13,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,19-02-20 18:30,18:30:00,
NO,The Royal Oak - Wellington at Hinton,13,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,20-02-20 19:00,19:00:00,
NO,Mayfair Theatre,15,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,22-02-20 15:30,15:30:00,
NO,601 Cumberland St,6,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,25-02-20 18:30,18:30:00,
NO,Mayfair Theatre,12,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,29-02-20 15:30,15:30:00,
NO,Heart & Crown - Preston Street,24,180,12,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,3.0,01-03-20 19:00,19:00:00,
NO,The Royal Oak - Bank at Gloucester,15,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,09-03-20 18:30,18:30:00,
NO,Westboro Barley Mow,14,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,12-03-20 18:30,18:30:00,
YES,Online,11,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,30-03-20 18:30,18:30:00,
YES,Online,8,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,02-04-20 18:30,18:30:00,
YES,Online,12,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,06-04-20 18:30,18:30:00,
YES,Online,7,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,07-04-20 18:30,18:30:00,
YES,Online,5,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,08-04-20 15:00,15:00:00,
YES,Online,28,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,09-04-20 18:30,18:30:00,
YES,Online,2,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,13-04-20 18:30,18:30:00,
YES,Online,12,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,15-04-20 18:30,18:30:00,
YES,Online,2,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,19-04-20 13:00,13:00:00,
YES,Online,3,300,20,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,5.0,19-04-20 20:00,20:00:00,
YES,Online,6,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,21-04-20 18:30,18:30:00,
YES,Online,6,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,22-04-20 18:00,18:00:00,
YES,Online,8,120,8,FREE,Health & Wellness,813,Ottawa Psychedelic Education Network,NO,2.0,28-04-20 18:30,18:30:00,
,,9,120,8,FREE,Health & Wellness,197,Awakened Army: Empowered Abandonment Women's Support Grp,NO,2.0,27-01-20 18:30,18:30:00,
,,6,120,8,FREE,Health & Wellness,197,Awakened Army: Empowered Abandonment Women's Support Grp,NO,2.0,03-02-20 18:30,18:30:00,
,,7,120,8,FREE,Health & Wellness,197,Awakened Army: Empowered Abandonment Women's Support Grp,NO,2.0,10-02-20 18:30,18:30:00,
,,5,120,8,FREE,Health & Wellness,197,Awakened Army: Empowered Abandonment Women's Support Grp,NO,2.0,24-02-20 18:30,18:30:00,
,,5,60,4,FREE,Health & Wellness,621,Ottawa Sahaja Yoga/Meditation Meetup,NO,1.0,01-01-20 10:45,10:45:00,
